snapshot,switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
2,s23,0x1000010b772ee,0,5,966.927,73,5978,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000010b772ee, duration=966.927s, table=0, n_packets=73, n_bytes=5978, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s24,0x10000fb79f239,0,5,966.964,26,2308,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000fb79f239, duration=966.964s, table=0, n_packets=26, n_bytes=2308, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s24,0x10000e8f5957c,0,40000,966.964,1803,248204,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000e8f5957c, duration=966.964s, table=0, n_packets=1803, n_bytes=248204, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s24,0x10000fca1ec48,0,40000,966.964,1803,248204,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000fca1ec48, duration=966.964s, table=0, n_packets=1803, n_bytes=248204, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s24,0x1000016ccf6c2,0,40000,966.964,949,39858,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000016ccf6c2, duration=966.964s, table=0, n_packets=949, n_bytes=39858, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s25,0x100009d22fdfb,0,40000,966.895,2110,290269,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100009d22fdfb, duration=966.895s, table=0, n_packets=2110, n_bytes=290269, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s25,0x1000065541b0e,0,40000,966.895,1176,49392,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000065541b0e, duration=966.895s, table=0, n_packets=1176, n_bytes=49392, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s25,0x10000466fe41a,0,40000,966.895,2110,290269,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000466fe41a, duration=966.895s, table=0, n_packets=2110, n_bytes=290269, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s25,0x1000007b5e5d7,0,5,966.895,27,2238,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000007b5e5d7, duration=966.895s, table=0, n_packets=27, n_bytes=2238, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s26,0x10000bbadc5ee,0,40000,966.738,1208,166098,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000bbadc5ee, duration=966.738s, table=0, n_packets=1208, n_bytes=166098, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s26,0x1000066a7536d,0,40000,966.738,1208,166098,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000066a7536d, duration=966.738s, table=0, n_packets=1208, n_bytes=166098, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s26,0x10000944e83fe,0,5,966.738,4,296,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000944e83fe, duration=966.738s, table=0, n_packets=4, n_bytes=296, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s26,0x10000b14e1647,0,40000,966.738,695,29190,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000b14e1647, duration=966.738s, table=0, n_packets=695, n_bytes=29190, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s2,0x10000ec3c50fc,0,40000,1407.477,2242,307154,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000ec3c50fc, duration=1407.477s, table=0, n_packets=2242, n_bytes=307154, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s2,0x10000a5b43eac,0,40000,1407.468,1193,50106,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a5b43eac, duration=1407.468s, table=0, n_packets=1193, n_bytes=50106, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s2,0x100009cae6dcd,0,5,1407.468,227,19118,ip,"CONTROLLER:65535,clear_actions","cookie=0x100009cae6dcd, duration=1407.468s, table=0, n_packets=227, n_bytes=19118, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s2,0x10000cf045c27,0,40000,1407.468,2242,307154,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000cf045c27, duration=1407.468s, table=0, n_packets=2242, n_bytes=307154, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s1,0x1000049ccf504,0,5,1407.470,111,8398,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000049ccf504, duration=1407.470s, table=0, n_packets=111, n_bytes=8398, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s1,0x10000358fc2a1,0,40000,1407.470,683,28686,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000358fc2a1, duration=1407.470s, table=0, n_packets=683, n_bytes=28686, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s1,0x10000b474f87c,0,40000,1407.470,906,124122,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000b474f87c, duration=1407.470s, table=0, n_packets=906, n_bytes=124122, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s1,0x1000054ece146,0,40000,1407.470,906,124122,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000054ece146, duration=1407.470s, table=0, n_packets=906, n_bytes=124122, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s3,0x10000c77ed347,0,40000,1407.500,683,28686,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c77ed347, duration=1407.500s, table=0, n_packets=683, n_bytes=28686, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s3,0x100004cf6878e,0,5,1407.500,88,6512,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004cf6878e, duration=1407.500s, table=0, n_packets=88, n_bytes=6512, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s3,0x100004171190a,0,40000,1407.495,896,122752,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100004171190a, duration=1407.495s, table=0, n_packets=896, n_bytes=122752, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s3,0x10000c1bf0c62,0,40000,1407.489,896,122752,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c1bf0c62, duration=1407.489s, table=0, n_packets=896, n_bytes=122752, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s0,0x10000ec38f3f2,0,40000,1407.506,1036,43512,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ec38f3f2, duration=1407.506s, table=0, n_packets=1036, n_bytes=43512, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s0,0x10000c0ab2c28,0,40000,1407.504,894,122478,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c0ab2c28, duration=1407.504s, table=0, n_packets=894, n_bytes=122478, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s0,0x100006199710e,0,40000,1407.502,894,122478,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100006199710e, duration=1407.502s, table=0, n_packets=894, n_bytes=122478, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s0,0x100008aee1fa8,0,5,1407.499,275,25246,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008aee1fa8, duration=1407.499s, table=0, n_packets=275, n_bytes=25246, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s7,0x10000276a2656,0,40000,1407.332,2236,305436,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000276a2656, duration=1407.332s, table=0, n_packets=2236, n_bytes=305436, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s7,0x10000ef19dda8,0,40000,1407.331,1599,67158,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ef19dda8, duration=1407.331s, table=0, n_packets=1599, n_bytes=67158, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s7,0x100001044f163,0,40000,1407.331,2236,305436,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100001044f163, duration=1407.331s, table=0, n_packets=2236, n_bytes=305436, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s7,0x100007db69e56,0,5,1407.331,9,666,ip,"CONTROLLER:65535,clear_actions","cookie=0x100007db69e56, duration=1407.331s, table=0, n_packets=9, n_bytes=666, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s4,0x10000233b88f5,0,40000,1407.522,1005,42210,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000233b88f5, duration=1407.522s, table=0, n_packets=1005, n_bytes=42210, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s4,0x1000099167fb1,0,5,1407.516,48,4018,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000099167fb1, duration=1407.516s, table=0, n_packets=48, n_bytes=4018, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s4,0x1000039825a9a,0,40000,1407.513,1792,244602,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000039825a9a, duration=1407.513s, table=0, n_packets=1792, n_bytes=244602, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s4,0x10000eacb980c,0,40000,1407.512,1792,244602,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000eacb980c, duration=1407.512s, table=0, n_packets=1792, n_bytes=244602, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s6,0x10000069366e3,0,5,1407.320,69,5682,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000069366e3, duration=1407.320s, table=0, n_packets=69, n_bytes=5682, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s6,0x10000dd66b89f,0,40000,1407.319,4002,546928,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000dd66b89f, duration=1407.319s, table=0, n_packets=4002, n_bytes=546928, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s6,0x10000e1bd7c7d,0,40000,1407.319,4002,546928,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000e1bd7c7d, duration=1407.319s, table=0, n_packets=4002, n_bytes=546928, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s6,0x100001b87f302,0,40000,1407.319,1033,43386,arp,"CONTROLLER:65535,clear_actions","cookie=0x100001b87f302, duration=1407.319s, table=0, n_packets=1033, n_bytes=43386, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s5,0x100001b99fd4b,0,40000,1407.498,1943,81606,arp,"CONTROLLER:65535,clear_actions","cookie=0x100001b99fd4b, duration=1407.498s, table=0, n_packets=1943, n_bytes=81606, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s5,0x1000015c918f2,0,40000,1407.494,2704,369546,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000015c918f2, duration=1407.494s, table=0, n_packets=2704, n_bytes=369546, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s5,0x1000083ee0867,0,40000,1407.494,2704,369546,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000083ee0867, duration=1407.494s, table=0, n_packets=2704, n_bytes=369546, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s5,0x100002dfd01e5,0,5,1407.481,26,2156,ip,"CONTROLLER:65535,clear_actions","cookie=0x100002dfd01e5, duration=1407.481s, table=0, n_packets=26, n_bytes=2156, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s8,0x10000ea3aff62,0,40000,1407.556,1674,70308,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea3aff62, duration=1407.556s, table=0, n_packets=1674, n_bytes=70308, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s8,0x100007ce8bf2c,0,40000,1407.556,2239,306293,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007ce8bf2c, duration=1407.556s, table=0, n_packets=2239, n_bytes=306293, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s8,0x10000d39fb05f,0,5,1407.556,84,7310,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000d39fb05f, duration=1407.556s, table=0, n_packets=84, n_bytes=7310, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s8,0x10000006b2aa5,0,40000,1407.556,2239,306293,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000006b2aa5, duration=1407.556s, table=0, n_packets=2239, n_bytes=306293, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s9,0x10000c29049a7,0,40000,1407.345,1647,69174,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c29049a7, duration=1407.345s, table=0, n_packets=1647, n_bytes=69174, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s9,0x1000066df6ef2,0,40000,1407.345,2678,365990,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000066df6ef2, duration=1407.345s, table=0, n_packets=2678, n_bytes=365990, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s9,0x10000fbab0194,0,40000,1407.345,2678,365990,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000fbab0194, duration=1407.345s, table=0, n_packets=2678, n_bytes=365990, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s9,0x1000087ad4f44,0,5,1407.345,57,4458,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000087ad4f44, duration=1407.345s, table=0, n_packets=57, n_bytes=4458, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s10,0x10000ea9a9c0d,0,40000,1407.338,1614,67788,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea9a9c0d, duration=1407.338s, table=0, n_packets=1614, n_bytes=67788, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s10,0x1000062ab2e50,0,5,1407.338,30,2364,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000062ab2e50, duration=1407.338s, table=0, n_packets=30, n_bytes=2364, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s10,0x1000096c9ea49,0,40000,1407.338,2674,367666,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000096c9ea49, duration=1407.338s, table=0, n_packets=2674, n_bytes=367666, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s10,0x1000071d7f7c1,0,40000,1407.338,2674,367666,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000071d7f7c1, duration=1407.338s, table=0, n_packets=2674, n_bytes=367666, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s11,0x10000819dbe1d,0,40000,1406.811,973,40866,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000819dbe1d, duration=1406.811s, table=0, n_packets=973, n_bytes=40866, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s11,0x100005e2652e6,0,40000,1406.812,1340,184026,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100005e2652e6, duration=1406.812s, table=0, n_packets=1340, n_bytes=184026, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s11,0x100004271e9d6,0,5,1406.812,26,2068,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004271e9d6, duration=1406.812s, table=0, n_packets=26, n_bytes=2068, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s11,0x100002f817f8c,0,40000,1406.812,1340,184026,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100002f817f8c, duration=1406.812s, table=0, n_packets=1340, n_bytes=184026, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s13,0x10000230d0929,0,40000,1406.509,2240,307769,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000230d0929, duration=1406.509s, table=0, n_packets=2240, n_bytes=307769, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s13,0x10000b9d23128,0,5,1406.509,173,14834,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b9d23128, duration=1406.509s, table=0, n_packets=173, n_bytes=14834, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s13,0x10000430fdb0f,0,40000,1406.509,2240,307769,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000430fdb0f, duration=1406.509s, table=0, n_packets=2240, n_bytes=307769, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s13,0x100000b9f898d,0,40000,1406.509,1804,75768,arp,"CONTROLLER:65535,clear_actions","cookie=0x100000b9f898d, duration=1406.509s, table=0, n_packets=1804, n_bytes=75768, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s12,0x100009bf099bc,0,40000,1406.780,1730,72660,arp,"CONTROLLER:65535,clear_actions","cookie=0x100009bf099bc, duration=1406.780s, table=0, n_packets=1730, n_bytes=72660, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s12,0x100001b84f6cb,0,40000,1406.780,3107,426980,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100001b84f6cb, duration=1406.780s, table=0, n_packets=3107, n_bytes=426980, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s12,0x1000025b67007,0,40000,1406.779,3107,426980,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000025b67007, duration=1406.779s, table=0, n_packets=3107, n_bytes=426980, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s12,0x10000a9b6dafd,0,5,1406.779,196,16228,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000a9b6dafd, duration=1406.779s, table=0, n_packets=196, n_bytes=16228, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s14,0x100008582d567,0,40000,1406.512,893,122782,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100008582d567, duration=1406.512s, table=0, n_packets=893, n_bytes=122782, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s14,0x10000142d4a9f,0,40000,1406.512,371,15582,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000142d4a9f, duration=1406.512s, table=0, n_packets=371, n_bytes=15582, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s14,0x10000e592a04d,0,5,1406.512,60,4824,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000e592a04d, duration=1406.512s, table=0, n_packets=60, n_bytes=4824, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s14,0x1000046528ec5,0,40000,1406.512,893,122782,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000046528ec5, duration=1406.512s, table=0, n_packets=893, n_bytes=122782, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s15,0x100008985ea43,0,40000,1406.508,1332,182927,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100008985ea43, duration=1406.508s, table=0, n_packets=1332, n_bytes=182927, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s15,0x10000c95e80f5,0,40000,1406.508,1332,182927,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c95e80f5, duration=1406.508s, table=0, n_packets=1332, n_bytes=182927, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s15,0x10000a0c15a2a,0,40000,1406.508,735,30870,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a0c15a2a, duration=1406.508s, table=0, n_packets=735, n_bytes=30870, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s15,0x10000ed5bf966,0,5,1406.508,75,6462,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000ed5bf966, duration=1406.508s, table=0, n_packets=75, n_bytes=6462, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s16,0x100006eaf6901,0,40000,1406.684,1654,69468,arp,"CONTROLLER:65535,clear_actions","cookie=0x100006eaf6901, duration=1406.684s, table=0, n_packets=1654, n_bytes=69468, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s16,0x100007a0375c5,0,40000,1406.684,2227,306429,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007a0375c5, duration=1406.684s, table=0, n_packets=2227, n_bytes=306429, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s16,0x10000693dc3c2,0,5,1406.684,70,5612,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000693dc3c2, duration=1406.684s, table=0, n_packets=70, n_bytes=5612, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s16,0x1000001206a8c,0,40000,1406.684,2227,306429,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000001206a8c, duration=1406.684s, table=0, n_packets=2227, n_bytes=306429, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s17,0x100008b194e2c,0,5,1406.281,42,3732,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008b194e2c, duration=1406.281s, table=0, n_packets=42, n_bytes=3732, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s17,0x1000042ef5f9b,0,40000,1406.281,2647,364843,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000042ef5f9b, duration=1406.281s, table=0, n_packets=2647, n_bytes=364843, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s17,0x100002372f8e2,0,40000,1406.281,1654,69468,arp,"CONTROLLER:65535,clear_actions","cookie=0x100002372f8e2, duration=1406.281s, table=0, n_packets=1654, n_bytes=69468, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s17,0x10000061d9e8c,0,40000,1406.281,2647,364843,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000061d9e8c, duration=1406.281s, table=0, n_packets=2647, n_bytes=364843, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s18,0x10000d7c49beb,0,40000,1406.180,1776,244192,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000d7c49beb, duration=1406.180s, table=0, n_packets=1776, n_bytes=244192, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s18,0x10000a0cc6da0,0,40000,1406.179,390,16380,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a0cc6da0, duration=1406.179s, table=0, n_packets=390, n_bytes=16380, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s18,0x100008b11e18d,0,40000,1406.179,1776,244192,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100008b11e18d, duration=1406.179s, table=0, n_packets=1776, n_bytes=244192, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s18,0x10000b21eb56f,0,5,1406.179,60,4920,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b21eb56f, duration=1406.179s, table=0, n_packets=60, n_bytes=4920, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s19,0x1000086aff799,0,40000,1406.037,1296,54432,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000086aff799, duration=1406.037s, table=0, n_packets=1296, n_bytes=54432, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s19,0x10000e623b23b,0,40000,1406.037,1327,182242,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000e623b23b, duration=1406.037s, table=0, n_packets=1327, n_bytes=182242, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s19,0x1000075c3a8c6,0,40000,1406.037,1327,182242,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000075c3a8c6, duration=1406.037s, table=0, n_packets=1327, n_bytes=182242, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s19,0x1000096fe2064,0,5,1406.037,240,21912,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000096fe2064, duration=1406.037s, table=0, n_packets=240, n_bytes=21912, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s23,0x100000b155ab8,0,40000,1406.147,2214,304639,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100000b155ab8, duration=1406.147s, table=0, n_packets=2214, n_bytes=304639, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s23,0x10000e12452a1,0,40000,1406.147,1660,69720,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000e12452a1, duration=1406.147s, table=0, n_packets=1660, n_bytes=69720, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s23,0x10000c9708748,0,40000,1406.147,2214,304639,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c9708748, duration=1406.147s, table=0, n_packets=2214, n_bytes=304639, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s23,0x1000010b772ee,0,5,1406.147,124,9744,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000010b772ee, duration=1406.147s, table=0, n_packets=124, n_bytes=9744, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s22,0x1000014630975,0,5,1406.246,8,784,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000014630975, duration=1406.246s, table=0, n_packets=8, n_bytes=784, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s22,0x1000067b644cf,0,40000,1406.246,1325,182850,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000067b644cf, duration=1406.246s, table=0, n_packets=1325, n_bytes=182850, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s22,0x100000a0c4527,0,40000,1406.246,1325,182850,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100000a0c4527, duration=1406.246s, table=0, n_packets=1325, n_bytes=182850, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
